Time_s,Ground_Truth_Yaw_deg,Adaptive_EKF_Yaw_deg,Basic_EKF_Yaw_deg,Mag_Norm,Dip_Angle_Error_deg,Disturbance_Flag,Lambda
0.136986301369863,,-1.9990298316111612,-2.174260851327264,45.4778429793155,30.000000000000004,1,1.0
0.14049877063575694,,-1.9935203882626034,-2.175257745811404,44.870339888619945,30.000000000000004,1,1.0
0.14401123990165085,,-1.9876470664258574,-2.176399681215025,44.276211661468075,30.000000000000004,1,1.0
0.1475237091675448,,-1.98486264663279,-2.1775690274611303,44.654863567361375,30.000000000000004,1,1.0
0.15103617843343872,,-1.9850836274546197,-2.1785335550893783,45.04718565177549,30.000000000000004,1,1.0
0.15454864769933263,,-1.9852247078219865,-2.1792060155094015,44.742890334207615,30.000000000000004,1,1.0
0.15806111696522657,,-1.9853928063390947,-2.1797088918311447,44.452213648712885,30.000000000000004,1,1.0
0.16157358623112048,,-1.9851090855488644,-2.180222120438142,44.24024721863157,30.000000000000004,1,1.0
0.1650860554970144,,-1.984495267577091,-2.180873148324072,44.02853153916698,30.000000000000004,1,1.0
0.16859852476290832,,-1.9858312776451863,-2.1817155477911436,44.26022329330058,30.000000000000004,1,1.0
0.17211099402880226,,-1.9890701880402781,-2.182642524885291,44.49747872075194,30.000000000000004,1,1.0
0.17562346329469616,,-1.9930460795855982,-2.1834009153730705,44.780339434727665,30.000000000000004,1,1.0
0.1791359325605901,,-1.9976199090612958,-2.183877597429777,45.063903891688845,30.000000000000004,1,1.0
0.182648401826484,,-2.002087514130128,-2.1842618238916978,45.063903891688845,30.000000000000004,1,1.0
0.18616087109237794,,-2.0066952209806854,-2.1847991764017314,45.063903891688845,30.000000000000004,1,1.0
0.18967334035827188,,-2.0044972568991697,-2.1855410977941534,44.32085990581938,30.000000000000004,1,1.0
0.1931858096241658,,-1.995046461008679,-2.186411060304342,43.6065329580291,30.000000000000004,1,1.0
0.19669827889005972,,-1.9821899405231647,-2.1873349099123662,44.44291383000695,30.000000000000004,1,1.0
0.20021074815595363,,-1.965925277470319,-2.1882701760399286,45.286069745916905,30.000000000000004,1,1.0
0.20372321742184757,,-1.9497737822290504,-2.189255888372127,45.286069745916905,30.000000000000004,1,1.0
0.20723568668774148,,-1.9338272048565677,-2.1903843622171224,45.286069745916905,30.000000000000004,1,1.0
0.2107481559536354,,-1.9257775264473027,-2.191644862735507,44.901309281583245,30.000000000000004,1,1.0
0.21426062521952932,,-1.9249760029429077,-2.1929342622642722,44.5540860328099,30.000000000000004,1,1.0
0.21777309448542326,,-1.9202353186954342,-2.1942184484687424,45.241247840068695,30.000000000000004,1,1.0
0.22128556375131717,,-1.911730108482407,-2.195511384895371,45.9382190287671,30.000000000000004,1,1.0
0.2247980330172111,,-1.903209472784187,-2.196761559217938,45.9382190287671,30.000000000000004,1,1.0
0.22831050228310504,,-1.8946012930315534,-2.197895840515066,45.9382190287671,30.000000000000004,1,1.0
0.23182297154899895,,-1.8886590287702327,-2.1988921389683354,45.155081282741214,30.000000000000004,1,1.0
0.23533544081489288,,-1.885544103491405,-2.19973644814723,44.379486400714356,30.000000000000004,1,1.0
0.2388479100807868,,-1.8812379021024646,-2.200404621539488,44.391347637817674,30.000000000000004,1,1.0
0.24236037934668073,,-1.8757671314082138,-2.2009441205542264,44.40499641087633,30.000000000000004,1,1.0
0.24587284861257463,,-1.8703716458635435,-2.2014882522040997,43.945941993347105,30.000000000000004,1,1.0
0.24938531787846857,,-1.8651603133145471,-2.2021460614110535,43.48738763792234,30.000000000000004,1,1.0
0.2528977871443625,,-1.8600951624887958,-2.2029335164268398,43.48738763792233,30.000000000000004,1,1.0
0.2564102564102564,,-1.8551119624350705,-2.2037860035880557,43.48738763792234,30.000000000000004,1,1.0
0.2599227256761503,,-1.8529627500676518,-2.2045810752792496,43.878535731732846,30.000000000000004,1,1.0
0.26343519494204426,,-1.8534086861306203,-2.205223049541666,44.27539022297695,30.000000000000004,1,1.0
0.2669476642079382,,-1.852015183659895,-2.2057346340707316,44.19438667459114,30.000000000000004,1,1.0
0.27046013347383213,,-1.8489295801101522,-2.2062151417207967,44.11640568965712,30.000000000000004,1,1.0
0.273972602739726,,-1.8459019349019208,-2.2067436339906763,44.11640568965712,30.000000000000004,1,1.0
0.27748507200561995,,-1.8429522190595509,-2.2073395628211254,44.11640568965712,30.000000000000004,1,1.0
0.2809975412715139,,-1.835264618096474,-2.2079946419212013,43.81671629451187,30.000000000000004,1,1.0
0.2845100105374078,,-1.8224060506072428,-2.2087300739631366,43.540403177177225,30.000000000000004,1,1.0
0.2880224798033017,,-1.8154834659597496,-2.209612031901265,44.483072163314795,30.000000000000004,1,1.0
0.29153494906919564,,-1.8138855500087425,-2.2106963487908105,45.44974081001922,30.000000000000004,1,1.0
0.2950474183350896,,-1.8124195278784156,-2.211905732830219,45.44974081001922,30.000000000000004,1,1.0
0.2985598876009835,,-1.8108855586477695,-2.2130390371696933,45.44974081001922,30.000000000000004,1,1.0
0.30207235686687745,,-1.8103691276080094,-2.2139790401922106,44.91442885490117,30.000000000000004,1,1.0
0.3055848261327713,,-1.8109924540664974,-2.214781416589277,44.381992147837586,30.000000000000004,1,1.0
0.30909729539866526,,-1.8130504383154926,-2.2155727096689772,43.929672869716065,30.000000000000004,1,1.0
0.3126097646645592,,-1.816500006743919,-2.2164357387829443,43.49340199830382,30.000000000000004,1,1.0
0.31612223393045313,,-1.8161843538352176,-2.217360220472804,43.258462834522284,30.000000000000004,1,1.0
0.319634703196347,,-1.8116704038779137,-2.2183046312750827,43.04586093792313,30.000000000000004,1,1.0
0.32314717246224095,,-1.807171033972016,-2.2192468948498534,43.04586093792313,30.000000000000004,1,1.0
0.3266596417281349,,-1.8026471516612823,-2.220147997257716,43.04586093792313,30.000000000000004,1,1.0
0.3301721109940288,,-1.7999282363522653,-2.22099034771091,43.798795849200275,30.000000000000004,1,1.0
0.3336845802599227,,-1.7989640375840907,-2.221822474654225,44.5540860328099,30.000000000000004,1,1.0
0.33719704952581664,,-1.7961593342012665,-2.2226653380605503,43.16765189480771,30.000000000000004,1,1.0
0.3407095187917106,,-1.791290387800664,-2.223494475321708,41.786322266798244,30.000000000000004,1,1.0
0.3442219880576045,,-1.786443982835977,-2.224328461425322,41.786322266798244,30.000000000000004,1,1.0
0.34773445732349845,,-1.7815920495344377,-2.2251395461453347,41.786322266798244,30.000000000000004,1,1.0
0.3512469265893923,,-1.7791193533937948,-2.225773976592789,42.64004859689055,30.000000000000004,1,1.0
0.35475939585528626,,-1.7787244731290899,-2.2261808229111586,43.502497876020506,30.000000000000004,1,1.0
0.3582718651211802,,-1.7719927350157376,-2.226569735543852,43.82683140042511,30.000000000000004,1,1.0
0.36178433438707414,,-1.759740092121541,-2.2271723215284416,44.193274960355424,30.000000000000004,1,1.0
0.365296803652968,,-1.7477082270074,-2.2279642759324165,44.193274960355424,30.000000000000004,1,1.0
0.36880927291886195,,-1.735675389808252,-2.228724902833829,44.193274960355424,30.000000000000004,1,1.0
0.3723217421847559,,-1.7314926982970595,-2.2293154288815993,44.05422849527393,30.000000000000004,1,1.0
0.3758342114506498,,-1.7353480837147754,-2.229804778325363,43.970969617117895,30.000000000000004,1,1.0
0.37934668071654376,,-1.7334093800871586,-2.230325918575594,43.48278817751803,30.000000000000004,1,1.0
0.38285914998243764,,-1.7247485925248685,-2.2309355179195753,43.04919931934213,30.000000000000004,1,1.0
0.3863716192483316,,-1.7171634689834485,-2.2316466358791374,43.4412390349699,30.000000000000004,1,1.0
0.3898840885142255,,-1.7106160884204797,-2.2324884521216846,43.84282157399813,30.000000000000004,1,1.0
0.39339655778011945,,-1.7042394680479622,-2.2334810578288713,43.84282157399812,30.000000000000004,1,1.0
0.39690902704601333,,-1.6979838388223285,-2.2345741189434603,43.84282157399813,30.000000000000004,1,1.0
0.40042149631190727,,-1.6923459781695593,-2.2356506359633674,43.56728289660311,30.000000000000004,1,1.0
0.4039339655778012,,-1.6872912519392356,-2.236637661498,43.29493594914407,30.000000000000004,1,1.0
0.40744643484369514,,-1.685247721940069,-2.2375785916402915,43.15146764772818,30.000000000000004,1,1.0
0.410958904109589,,-1.686290946092131,-2.2385262919369207,43.01430764123298,30.000000000000004,1,1.0
0.41447137337548295,,-1.687299061487386,-2.239439687004148,43.01430764123298,30.000000000000004,1,1.0
0.4179838426413769,,-1.6881978784511826,-2.240243665531314,43.01430764123298,30.000000000000004,1,1.0
0.4214963119072708,,-1.68813467132242,-2.2409122567664963,43.07195729376699,30.000000000000004,1,1.0
0.42500878117316476,,-1.6872036639106547,-2.2415066271703,43.131763521954944,30.000000000000004,1,1.0
0.42852125043905864,,-1.685349296586911,-2.2421277025509765,43.264442792049486,30.000000000000004,1,1.0
0.4320337197049526,,-1.6825567369327652,-2.2427891193978335,43.40054576777297,30.000000000000004,1,1.0
0.4355461889708465,,-1.6797564794970776,-2.2434313222067894,43.40054576777297,30.000000000000004,1,1.0
0.43905865823674045,,-1.676926029143043,-2.2440335153927027,43.40054576777297,30.000000000000004,1,1.0
0.44257112750263433,,-1.6746860807220063,-2.244614185522724,43.447878426153515,30.000000000000004,1,1.0
0.44608359676852827,,-1.6730450926824556,-2.2452172419650136,43.5012196902961,30.000000000000004,1,1.0
0.4495960660344222,,-1.667968916690721,-2.2459442368267153,44.075818191310354,30.000000000000004,1,1.0
0.45310853530031614,,-1.6593789049919379,-2.2468864089255973,44.66854084816285,30.000000000000004,1,1.0
0.4566210045662101,,-1.6524456988057943,-2.2480084699314915,44.28401564496524,30.000000000000004,1,1.0
0.46013347383210396,,-1.646953726723973,-2.249185288278805,43.92236836608324,30.000000000000004,1,1.0
0.4636459430979979,,-1.6414343994004426,-2.2503176663874043,43.92236836608324,30.000000000000004,1,1.0
0.46715841236389183,,-1.635848375316008,-2.2513663116676885,43.92236836608324,30.000000000000004,1,1.0
0.47067088162978576,,-1.630749089735342,-2.2523599496209976,44.096191101281256,30.000000000000004,1,1.0
0.47418335089567965,,-1.6262456975616517,-2.2533668360490737,44.276211661468075,30.000000000000004,1,1.0
0.4776958201615736,,-1.6220864526423917,-2.2544019361001237,44.61892821733733,30.000000000000004,1,1.0
0.4812082894274675,,-1.6182556347758443,-2.2554420864286886,44.96348420611049,30.000000000000004,1,1.0
0.48472075869336145,,-1.6144595102683816,-2.256503588470514,44.96348420611049,30.000000000000004,1,1.0
0.4882332279592554,,-1.61067450578843,-2.257562472403875,44.96348420611049,30.000000000000004,1,1.0
0.49174569722514927,,-1.603438490225244,-2.258473048145465,43.77733499535471,30.000000000000004,1,1.0
0.4952581664910432,,-1.5928363033977182,-2.259122209189257,42.61920044674125,30.000000000000004,1,1.0
0.49877063575693714,,-1.5861074693805612,-2.2596056618914604,43.21922101131353,30.000000000000004,1,1.0
0.502283105022831,,-1.5840511846484704,-2.2601254583295005,43.87708785524195,30.000000000000004,1,1.0
0.505795574288725,,-1.5821182951661432,-2.2607625569539533,43.87708785524196,30.000000000000004,1,1.0
0.5093080435546189,,-1.5802247206147124,-2.261432702696184,43.87708785524195,30.000000000000004,1,1.0
0.5128205128205128,,-1.5787599152147511,-2.2620161440903397,43.69358224172252,30.000000000000004,1,1.0
0.5163329820864068,,-1.5776845637026777,-2.262484974813523,43.511678868789005,30.000000000000004,1,1.0
0.5198454513523006,,-1.5767606640873666,-2.262951345882984,43.808856813452934,30.000000000000004,1,1.0
0.5233579206181946,,-1.5761528340898538,-2.263589892017874,44.1166687858963,30.000000000000004,1,1.0
0.5268703898840885,,-1.576514604333149,-2.2644482450802745,44.687934438867906,30.000000000000004,1,1.0
0.5303828591499824,,-1.5776891377161268,-2.265388280160458,45.25969380886186,30.000000000000004,1,1.0
0.5338953284158764,,-1.5787885610402919,-2.266255756096464,45.25969380886187,30.000000000000004,1,1.0
0.5374077976817703,,-1.5797699942603427,-2.2670084402553625,45.25969380886186,30.000000000000004,1,1.0
0.5409202669476643,,-1.579194137414505,-2.267687748840794,44.28331607528654,30.000000000000004,1,1.0
0.5444327362135581,,-1.5770914463177212,-2.2683746658084925,43.308933254196056,30.000000000000004,1,1.0
0.547945205479452,,-1.5753772011502267,-2.269146212213891,43.74601297310626,30.000000000000004,1,1.0
0.551457674745346,,-1.5740527399366508,-2.2699955627665114,44.18562345283503,30.000000000000004,1,1.0
0.5549701440112399,,-1.5727162239905852,-2.270828767085128,44.18562345283503,30.000000000000004,1,1.0
0.5584826132771338,,-1.5713018994790824,-2.2715803056575403,44.18562345283503,30.000000000000004,1,1.0
0.5619950825430278,,-1.5705757414723973,-2.2722782884083776,44.43373450602295,30.000000000000004,1,1.0
0.5655075518089216,,-1.570588548734724,-2.272964373368042,44.68352746946986,30.000000000000004,1,1.0
0.5690200210748156,,-1.571068879682987,-2.2735998357108236,44.20444569326278,30.000000000000004,1,1.0
0.5725324903407095,,-1.5719070931929076,-2.274104009548133,43.73458441031937,30.000000000000004,1,1.0
0.5760449596066034,,-1.5726180932822256,-2.2744835915452506,43.73458441031938,30.000000000000004,1,1.0
0.5795574288724974,,-1.5733312964486927,-2.2748681983165358,43.73458441031937,30.000000000000004,1,1.0
0.5830698981383913,,-1.573405310901211,-2.275376764116053,43.52157999024724,30.000000000000004,1,1.0
0.5865823674042853,,-1.5728057458610019,-2.275986064976497,43.3092012556971,30.000000000000004,1,1.0
0.5900948366701791,,-1.5706315604391419,-2.2765889614374277,43.668015791979684,30.000000000000004,1,1.0
0.593607305936073,,-1.5668802843817724,-2.277174895275444,44.029121572203515,30.000000000000004,1,1.0
0.597119775201967,,-1.5625440238600936,-2.2778714345456756,44.31220830960355,30.000000000000004,1,1.0
0.6006322444678609,,-1.5577372857441485,-2.278773626824727,44.596003305361435,30.000000000000004,1,1.0
0.6041447137337549,,-1.553066392513403,-2.279799541118131,44.596003305361435,30.000000000000004,1,1.0
0.6076571829996488,,-1.548326129554713,-2.2807424402309024,44.596003305361435,30.000000000000004,1,1.0
0.6111696522655427,,-1.5426292205687608,-2.2814707272625134,44.265387454046355,30.000000000000004,1,1.0
0.6146821215314366,,-1.5360426163202858,-2.2820576186642625,43.93535170788111,30.000000000000004,1,1.0
0.6181945907973305,,-1.5300958628787038,-2.282649610668279,44.202177605581824,30.000000000000004,1,1.0
0.6217070600632244,,-1.5248343494809107,-2.2832744809126897,44.471644001858664,30.000000000000004,1,1.0
0.6252195293291184,,-1.519580358624809,-2.2838926512998237,44.47164400185866,30.000000000000004,1,1.0
0.6287319985950123,,-1.5143875185941085,-2.284558012910707,44.471644001858664,30.000000000000004,1,1.0
0.6322444678609063,,-1.510760857445177,-2.2853636354364335,44.33815877978213,30.000000000000004,1,1.0
0.6357569371268001,,-1.5086982008669647,-2.2862535866533347,44.208576902158086,30.000000000000004,1,1.0
0.639269406392694,,-1.505633321770083,-2.287026806886245,44.05460444438389,30.000000000000004,1,1.0
0.642781875658588,,-1.5015496059839193,-2.287560917535557,43.91762392340333,30.000000000000004,1,1.0
0.6462943449244819,,-1.49735766742384,-2.28797626134521,43.91762392340333,30.000000000000004,1,1.0
0.6498068141903759,,-1.4932809671251086,-2.288497281202082,43.91762392340333,30.000000000000004,1,1.0
0.6533192834562698,,-1.4910377050888546,-2.2891780540376025,43.6617355933816,30.000000000000004,1,1.0
0.6568317527221637,,-1.4905990704083583,-2.2898823361798084,43.41286159572876,30.000000000000004,1,1.0
0.6603442219880576,,-1.4897580254477267,-2.2905115203195403,43.40512226655904,30.000000000000004,1,1.0
0.6638566912539515,,-1.4885834337840287,-2.29112244610154,43.39883359997202,30.000000000000004,1,1.0
0.6673691605198454,,-1.4883240252482868,-2.2917977430305543,43.579123584160435,30.000000000000004,1,1.0
0.6708816297857394,,-1.4888926781237655,-2.2925255757666685,43.76883457900194,30.000000000000004,1,1.0
0.6743940990516333,,-1.489467944375302,-2.293260435059461,43.76883457900194,30.000000000000004,1,1.0
0.6779065683175273,,-1.4900433285751828,-2.2939946512099674,43.76883457900194,30.000000000000004,1,1.0
0.6814190375834211,,-1.4832379257805088,-2.2947512053317785,43.17209679896355,30.000000000000004,1,1.0
0.684931506849315,,-1.467730568894951,-2.29554475917602,42.65111057715836,30.000000000000004,1,1.0
0.688443976115209,,-1.455960798012678,-2.296330650466947,43.030816993964514,30.000000000000004,1,1.0
0.6919564453811029,,-1.4476125240569946,-2.297073264221321,43.422834049381954,30.000000000000004,1,1.0
0.6954689146469969,,-1.4393418750478868,-2.297875031062582,43.422834049381954,30.000000000000004,1,1.0
0.6989813839128908,,-1.4312797759115212,-2.298866281980407,43.422834049381954,30.000000000000004,1,1.0
0.7024938531787847,,-1.4244424333484338,-2.2999774555210806,43.40994479185536,30.000000000000004,1,1.0
0.7060063224446786,,-1.418724008792508,-2.3009912858855928,43.40874656405945,30.000000000000004,1,1.0
0.7095187917105725,,-1.4140163759497297,-2.3017983482115394,43.30769340636909,30.000000000000004,1,1.0
0.7130312609764665,,-1.410408822559059,-2.3024957936020756,43.20781273354489,30.000000000000004,1,1.0
0.7165437302423604,,-1.4068817865239225,-2.3032626458845185,43.20781273354489,30.000000000000004,1,1.0
0.7200561995082543,,-1.4035190991023496,-2.304184014092458,43.20781273354489,30.000000000000004,1,1.0
0.7235686687741483,,-1.3973645989571837,-2.30516271948644,43.26593551305773,30.000000000000004,1,1.0
0.7270811380400422,,-1.3884011980547464,-2.305998970774716,43.338059765718626,30.000000000000004,1,1.0
0.730593607305936,,-1.3845154579917025,-2.306620598267062,43.805979363212664,30.000000000000004,1,1.0
0.73410607657183,,-1.3855702818769544,-2.3071762628115637,44.29949919719315,30.000000000000004,1,1.0
0.7376185458377239,,-1.384501194133437,-2.3078280035651795,44.02726862508799,30.000000000000004,1,1.0
0.7411310151036179,,-1.3811351107911503,-2.3085838911951924,43.767226734729256,30.000000000000004,1,1.0
0.7446434843695118,,-1.3778296057566086,-2.309388999131557,43.767226734729256,30.000000000000004,1,1.0
0.7481559536354057,,-1.3745708121201161,-2.3102306861591853,43.767226734729256,30.000000000000004,1,1.0
0.7516684229012996,,-1.3708443400388217,-2.311100166731333,43.30579555712726,30.000000000000004,1,1.0
0.7551808921671935,,-1.3665592201665357,-2.3119289013293303,42.846071255081625,30.000000000000004,1,1.0
0.7586933614330875,,-1.363542945329013,-2.3126098393968513,42.93179664116116,30.000000000000004,1,1.0
0.7622058306989814,,-1.3616627106858328,-2.3131125373773607,43.027156217909074,30.000000000000004,1,1.0
0.7657182999648753,,-1.359745985719113,-2.313575461582363,43.027156217909074,30.000000000000004,1,1.0
0.7692307692307693,,-1.3580031436864766,-2.314209394521536,43.027156217909074,30.000000000000004,1,1.0
0.7727432384966632,,-1.356382334570484,-2.315074322488021,43.35124556394028,30.000000000000004,1,1.0
0.776255707762557,,-1.354703053494592,-2.3159884737612773,43.679914152349404,30.000000000000004,1,1.0
0.779768177028451,,-1.3516659781266382,-2.3167014547521703,43.54132274070326,30.000000000000004,1,1.0
0.7832806462943449,,-1.3471924326953613,-2.3171455372793908,43.40394597792143,30.000000000000004,1,1.0
0.7867931155602389,,-1.3426176391359212,-2.317476229663493,43.40394597792143,30.000000000000004,1,1.0
0.7903055848261328,,-1.3381372721435647,-2.317889458961664,43.40394597792143,30.000000000000004,1,1.0
0.7938180540920267,,-1.3360895793618248,-2.3184373617353677,43.49786237640895,30.000000000000004,1,1.0
0.7973305233579207,,-1.3364086865556914,-2.319064524132037,43.59637893309925,30.000000000000004,1,1.0
0.8008429926238145,,-1.3360538641082953,-2.3197769147404186,43.73503000247237,30.000000000000004,1,1.0
0.8043554618897085,,-1.3350796648767789,-2.3206165689670337,43.87425556800817,30.000000000000004,1,1.0
0.8078679311556024,,-1.3357646112566024,-2.321537040987113,44.52875767544525,30.000000000000004,1,1.0
0.8113804004214963,,-1.3378390724009572,-2.3224623640084046,45.199850465297715,30.000000000000004,1,1.0
0.8148928696873903,,-1.3398685581123218,-2.3233474906755758,45.199850465297715,30.000000000000004,1,1.0
0.8184053389532842,,-1.3417776059709208,-2.324116936889514,45.199850465297715,30.000000000000004,1,1.0
0.821917808219178,,-1.3409091466619951,-2.3247413431796113,44.5547899257873,30.000000000000004,1,1.0
0.825430277485072,,-1.337343165460806,-2.3253645298145424,43.91762392340333,30.000000000000004,1,1.0
0.8289427467509659,,-1.3314188199031705,-2.326171166061299,43.623844544857924,30.000000000000004,1,1.0
0.8324552160168599,,-1.3230381016872228,-2.327190802810199,43.338059765718626,30.000000000000004,1,1.0
0.8359676852827538,,-1.3147611545970574,-2.3282945730991176,43.33805976571863,30.000000000000004,1,1.0
0.8394801545486477,,-1.3064056042234986,-2.3292999797782503,43.338059765718626,30.000000000000004,1,1.0
0.8429926238145417,,-1.303809095120533,-2.330121540386672,43.43993170420385,30.000000000000004,1,1.0
0.8465050930804355,,-1.3072479069757483,-2.3308594852994067,43.581361162833865,30.000000000000004,1,1.0
0.8500175623463295,,-1.3095851360292061,-2.3316398242093195,43.977210239744124,30.000000000000004,1,1.0
0.8535300316122234,,-1.3107360931385994,-2.3324084248045462,44.378149569651455,30.000000000000004,1,1.0
0.8570425008781173,,-1.3117442101440435,-2.3330373061574883,44.378149569651455,30.000000000000004,1,1.0
0.8605549701440113,,-1.3126395388168521,-2.3335561269416796,44.378149569651455,30.000000000000004,1,1.0
0.8640674394099052,,-1.3150866057169897,-2.334128996862824,44.34027631311733,30.000000000000004,1,1.0
0.8675799086757991,,-1.3191213717811099,-2.3348472814827623,44.306566255230905,30.000000000000004,1,1.0
0.871092377941693,,-1.3246002061996651,-2.3356479388945854,44.54065687319527,30.000000000000004,1,1.0
0.8746048472075869,,-1.3313845651161145,-2.3364461306832713,44.77800792057574,30.000000000000004,1,1.0
0.8781173164734809,,-1.3339704177831284,-2.3372333284247526,44.70994174880653,30.000000000000004,1,1.0
0.8816297857393748,,-1.3323238901966623,-2.3379956281187004,44.65976283012253,30.000000000000004,1,1.0
0.8851422550052687,,-1.3306093122830323,-2.3386855212698308,44.65976283012253,30.000000000000004,1,1.0
0.8886547242711627,,-1.3288527213549974,-2.339330320659752,44.65976283012253,30.000000000000004,1,1.0
0.8921671935370565,,-1.3258317662106645,-2.3400215686556765,43.88847116637639,30.000000000000004,1,1.0
0.8956796628029505,,-1.3216038850983296,-2.3407967698370165,43.122307775474226,30.000000000000004,1,1.0
0.8991921320688444,,-1.3162847357603267,-2.3416726843907565,43.94882127578662,30.000000000000004,1,1.0
0.9027046013347383,,-1.3099075889568048,-2.3426938281546716,44.78207979385051,30.000000000000004,1,1.0
0.9062170706006323,,-1.3036378595101432,-2.3438044613302056,44.78207979385051,30.000000000000004,1,1.0
0.9097295398665262,,-1.2972937465173604,-2.3448238540695927,44.78207979385051,30.000000000000004,1,1.0
0.9132420091324202,,-1.291780238968993,-2.345661555909293,44.13612864264189,30.000000000000004,1,1.0
0.916754478398314,,-1.287211770116413,-2.3464090698492566,43.49116740511393,30.000000000000004,1,1.0
0.9202669476642079,,-1.2830249187889569,-2.347156019557598,43.39296815787169,30.000000000000004,1,1.0
0.9237794169301019,,-1.2791980983435938,-2.347882298894435,43.29493594914407,30.000000000000004,1,1.0
0.9272918861959958,,-1.2753423181780876,-2.3485706286351893,43.29493594914407,30.000000000000004,1,1.0
0.9308043554618897,,-1.2715164570911968,-2.349278654927481,43.29493594914407,30.000000000000004,1,1.0
0.9343168247277837,,-1.266934878062132,-2.3500784702759563,43.349115925204195,30.000000000000004,1,1.0
0.9378292939936775,,-1.261687864740108,-2.3509955056440566,43.41031473381784,30.000000000000004,1,1.0
0.9413417632595715,,-1.2561441171666676,-2.351996882876741,43.36698063201733,30.000000000000004,1,1.0
0.9448542325254654,,-1.250234527359019,-2.3530174758818667,43.32399269442293,30.000000000000004,1,1.0
